train_episode,train_steps,rel_skill,env
43751,44445,,3
43752,44659,,8
43753,44764,,0
43754,44823,,0
43755,44918,,1
43756,45077,,1
43757,45159,,1
43758,45737,,1
43759,45841,,0
43760,46802,,6
43761,47868,,8
43762,47940,,0
43763,48516,,0
43764,48698,,0
43765,48859,,0
43766,49435,,0
43767,49500,,1
43768,49647,,1
43769,50223,,0
43770,50304,0.9358323961101622,0
43771,50444,,1
43772,50540,0.9364317917395569,0
43773,51116,0.9350504770848855,0
43774,51222,,1
43775,51310,0.9378228800560815,0
43776,51448,0.9391885641533492,0
43777,51543,0.9405105014653307,0
43778,51803,0.9417797684405685,0
43779,51949,,1
43780,52081,0.9429928186062454,0
43781,52156,0.9441491408530431,0
43782,52240,0.9249990794712689,1
43783,52449,0.9432176180442743,0
43784,53025,0.9422340507469064,0
43785,53092,0.9281291285799226,1
43786,53200,0.9309027206625927,1
43787,53778,0.9252212972857027,1
43788,53844,0.9441664090464245,0
43789,53998,0.9275069938012853,1
43790,54051,0.9450800378136676,0
43791,54193,0.9459588589932857,0
43792,54259,0.9468037487726806,0
43793,54339,0.9072703765945985,1
43794,54488,0.9050073201356357,1
43795,55066,0.9025881667186838,1
43796,55157,0.9047519323695544,1
43797,55735,0.9028165699989437,1
43798,55846,0.9476158545401171,0
43799,55897,0.9065913835120522,1
43800,55989,0.9083401492584416,1
43801,56083,0.948396490576698,0
43802,56127,0.9100036849183809,1
43803,56288,0.9491470650407479,0
43804,56348,0.9498690121675976,0
43805,56926,0.9092138228370729,1
43806,57069,0.9106583325081142,1
43807,57189,0.9505637453309729,0
43808,57239,0.9120445548553171,1
43809,57317,0.9133751966719054,1
43810,57462,0.9146530273359178,1
43811,57546,0.9158807588559794,1
43812,58122,0.9383568067541819,0
43813,58195,0.9391406033238914,0
43814,58308,0.9398980777637322,0
43815,58426,0.9406303774619689,0
43816,58549,0.9170610563021049,1
43817,58648,0.9181964752208832,1
43818,58738,0.9413386445914645,0
43819,58840,0.9420239691710707,0
43820,58898,0.942687399496429,0
43821,58997,0.9433299630015762,0
43822,59063,0.9439525880279266,0
43823,59188,0.9433113335884811,0
43824,59764,0.9427301188476782,0
43825,60342,0.919483046897311,1
43826,60920,0.9157399065157049,1
43827,61102,0.9444261412417074,0
43828,61219,0.9438764640319757,0
43829,61380,0.944960975419617,0
43830,61486,0.9454815559060403,0
43831,61541,0.945988440748906,0
43832,61646,0.9167346504178499,1
43833,61752,0.9464821567037355,0
43834,61829,0.9469632357414514,0
43835,61934,0.9474321420327609,0
43836,62080,0.9176986808223134,1
43837,62186,0.9478893658253769,0
43838,62255,0.9176554242847403,1
43839,62833,0.9167733069715623,1
43840,62899,0.9483353452130004,0
43841,62978,0.9176596748367203,1
43842,63556,0.9168497908301962,1
43843,64134,0.9119649991253749,1
43844,64712,0.9123307760733073,1
43845,64810,0.9137491096457134,1
43846,64883,0.9487704974277277,0
43847,65044,0.9151210105012144,1
43848,65622,0.9130452182378266,1
43849,65701,0.9157888895637983,1
43850,65753,0.9144410734310504,1
43851,65892,0.9491952344862536,0
43852,65959,0.9164447158342034,1
43853,66070,0.9496099475436685,0
43854,66211,0.9500150068934576,0
43855,66317,0.9170885884050526,1
43856,66420,0.9177206011535674,1
43857,66502,0.950410746321298,0
43858,66648,0.9183409209725862,1
43859,66738,0.9189497147549477,1
43860,66871,0.919547170255095,1
43861,67449,0.9173571033359604,1
43862,68025,0.9431828469644576,0
43863,68186,0.9436102647392016,0
43864,68279,0.9440285347002365,0
43865,68340,0.9179290450934254,1
43866,68452,0.9444379593408322,0
43867,68539,0.9448388255080545,0
43868,68641,0.9184913018508575,1
43869,68702,0.9099310865336429,1
43870,68850,0.9105168073810848,1
43871,69428,0.909335779778791,1
43872,69572,0.9443290617637251,0
43873,70148,0.9439441651549847,0
43874,70253,0.9447064742717401,0
43875,70831,0.9112897194084847,1
43876,70978,0.9123959790191402,1
43877,71125,0.9118472040738166,1
43878,71209,0.912936174629486,1
43879,71785,0.9419226391411083,0
43880,72361,0.9394370988822505,0
43881,72436,0.9139913546007647,1
43882,72525,0.9145066310241651,1
43883,72712,0.9134679160744825,1
43884,72781,0.9150138809451149,1
43885,72861,0.9155132503948479,1
43886,72942,0.9160048958354001,1
43887,73031,0.9401329898646927,0
43888,73104,0.9404916947285946,0
43889,73680,0.9397682142737913,0
43890,73739,0.9164889685134062,1
43891,73881,0.9408444748967304,0
43892,73988,0.9169655988138965,1
43893,74033,0.9411914607541303,0
43894,74122,0.9174349536297094,1
43895,74227,0.9415328035474291,0
43896,74321,0.9178971529150725,1
43897,74897,0.9409499511706487,0
43898,74982,0.915211320388436,1
43899,75560,0.914754795459581,1
43900,75630,0.9412784171383787,0
43901,75779,0.915661331281189,1
43902,75851,0.9416018450285472,0
43903,75934,0.9419203495799805,0
43904,76077,0.9422340559623076,0
43905,76184,0.9156986579075949,1
43906,76762,0.9152668279034335,1
43907,76837,0.9425430476219477,0
43908,76983,0.9165450340763325,1
43909,77063,0.9161247092472238,1
43910,77168,0.9428474132207212,0
43911,77272,0.9434427982065912,0
43912,77405,0.9169597471337474,1
43913,77491,0.9431473196514666,0
43914,77587,0.9437339688403225,0
43915,77706,0.9173689788044984,1
43916,77793,0.9440209254298823,0
43917,77938,0.9443037566370909,0
43918,78516,0.9159577433931287,1
43919,78660,0.9163557515204922,1
43920,79238,0.9159937140152219,1
43921,79816,0.9147323953114165,1
43922,79946,0.9151095783417786,1
43923,80020,0.9448574184133413,0
43924,80184,0.9445825615545711,0
43925,80237,0.9154825212509632,1
43926,80352,0.9451284210906228,0
43927,80463,0.9158512709775808,1
43928,80544,0.9158981313573847,1
43929,81122,0.9155423419027552,1
43930,81202,0.9162501239999391,1
43931,81307,0.9453956426020323,0
43932,81367,0.9456591663939896,0
43933,81945,0.9150916425770435,1
43934,82023,0.915434497836691,1
43935,82168,0.9157738952853414,1
43936,82254,0.9161098401383956,1
43937,82358,0.9459190706975122,0
43938,82433,0.9461754337436185,0
43939,82505,0.9164424210576744,1
43940,82666,0.946428328547925,0
43941,82821,0.9466778229106476,0
43942,82967,0.9167716119661716,1
43943,83050,0.9170974806641027,1
43944,83179,0.9174200636592764,1
43945,83755,0.9468203285331033,0
43946,83791,0.9177393922440997,1
43947,83881,0.9180555029263812,1
43948,84457,0.9447859882784725,0
43949,84539,0.9183684269985278,1
43950,84685,0.918678216614552,1
43951,84757,0.9450300481931422,0
43952,84837,0.9455090775781856,0
43953,84946,0.9452710623135097,0
43954,85055,0.9189849030668605,1
43955,85195,0.9457441565719846,0
43956,85271,0.9192885385094658,1
43957,85379,0.9459763514489187,0
43958,85492,0.9195891333731698,1
43959,85572,0.9464323235452461,0
43960,85646,0.9462057300092035,0
43961,85795,0.9198867450273862,1
43962,85876,0.9201813995491207,1
43963,85935,0.9466561998572623,0
43964,86012,0.9468774006684616,0
43965,86125,0.9204731543077868,1
43966,86197,0.9470959885636585,0
43967,86271,0.9207620145187855,1
43968,86415,0.9210480531977335,1
43969,86474,0.9213312964216371,1
43970,86579,0.9473120000506614,0
43971,86636,0.94752547685268,0
43972,86798,0.9477364815545284,0
43973,87376,0.9214492166428244,1
43974,87954,0.9205791990604361,1
43975,88028,0.9479450558794167,0
43976,88100,0.9217242560406367,1
43977,88244,0.9208495341663637,1
43978,88357,0.9481512259043504,0
43979,88455,0.9483550489987432,0
43980,88528,0.921117418033726,1
43981,88673,0.9485565721012057,0
43982,88763,0.9487558265041451,0
43983,88823,0.9489528591461723,0
43984,88909,0.9213828663087269,1
43985,89009,0.9493403999633225,0
43986,89218,0.9491477013196946,0
43987,89794,0.9494233717810522,0
43988,89870,0.9216458998529711,1
43989,89947,0.9497963251210391,0
43990,90033,0.9496108445926753,0
43991,90139,0.9499798342277483,0
43992,90213,0.950161397989809,0
43993,90368,0.9503410685612332,0
43994,90514,0.9219065760358717,1
43995,90596,0.9221648948574288,1
43996,90782,0.9505188511574223,0
43997,90861,0.9226746220939498,1
43998,91086,0.9224209084716545,1
43999,91247,0.950694797932388,0
44000,91342,0.9508689401785376,0
44001,91397,0.9229260826629258,1
44002,91502,0.9231753058247858,1
44003,91561,0.9510412935420748,0
44004,91708,0.9234223280873384,1
44005,91813,0.9512118893154068,0
44006,91884,0.9513807692217432,0
44007,92462,0.9235022906185744,1
44008,93040,0.9202729663480321,1
44009,93143,0.9517134492336448,0
44010,93283,0.9515479436918863,0
44011,93353,0.9518773223548268,0
44012,93406,0.9205196131016982,1
44013,93485,0.9520395682708337,0
44014,93522,0.9210067211432041,1
44015,93670,0.9207641893410868,1
44016,93820,0.9212472398004573,1
44017,93891,0.9214857505282475,1
44018,93986,0.921722305480587,1
44019,94109,0.9219568942266729,1
44020,94205,0.9221895584897152,1
44021,94302,0.9224203243467198,1
44022,94444,0.9522002234894739,0
44023,94515,0.9523593140877533,0
44024,94656,0.9226492022284891,1
44025,94735,0.9525168609272767,0
44026,94796,0.9526728848696491,0
44027,94901,0.9528274224226788,0
44028,95006,0.9228762182120291,1
44029,95092,0.9231013879435436,1
44030,95241,0.9233247427154394,1
44031,95323,0.9529804892325693,0
44032,95385,0.9531321009455244,0
44033,95497,0.9532822888539513,0
44034,95576,0.92319007062559,1
44035,95720,0.9534310686040534,0
44036,96298,0.9229711385139137,1
44037,96356,0.9535784714882382,0
44038,96500,0.9234072973010731,1
44039,96573,0.9537244975065055,0
44040,97151,0.9205314468470266,1
44041,97217,0.9538691883820648,0
44042,97379,0.95401255976112,0
44043,97506,0.920751724532213,1
44044,97556,0.9209703332890147,1
44045,97637,0.9211872731174316,1
44046,97730,0.9541546220744734,0
44047,97791,0.9542954066145323,0
44048,97880,0.921402575309871,1
44049,98026,0.9216162502971352,1
44050,98077,0.9544349185966977,0
44051,98187,0.9539650370253634,0
44052,98245,0.9218283241562302,1
44053,98821,0.9538269488477262,0
44054,98881,0.9542376095384068,0
44055,98989,0.9220388073179585,1
44056,99088,0.9541019152299216,0
44057,99203,,3
44058,99286,,2
44059,99450,,2
44060,99599,,3
44061,99693,,2
44062,99838,0.9222477206439249,1
44063,99944,0.9224550849957341,1
44064,100644,,3
44065,100793,,3
44066,100950,,3
44067,101650,,3
44068,101786,,3
44069,101907,,3
44070,102568,,2
44071,102703,0.9339611988205453,3
44072,102869,,2
44073,102974,0.9226609003733861,1
44074,103123,0.9358872047613987,3
44075,103784,,2
44076,104445,,2
44077,105023,0.9209793298560889,1
44078,105116,0.9394370936668494,3
44079,105246,0.9377161103626651,3
44080,105402,0.9410499356271007,3
44081,105500,0.9425592362272801,3
44082,105626,0.9211848531712737,1
44083,105751,0.9439717233349384,3
44084,105855,0.9452947506657711,3
44085,106012,,2
44086,106129,0.9465356719354738,3
44087,106231,,2
44088,106360,0.9477014288430468,3
44089,106420,0.9213888953125169,1
44090,106564,0.9215914771414236,1
44091,107264,0.9479678106748629,3
44092,107964,0.9308374186241369,3
44093,108121,0.9320354014957398,3
44094,108226,0.9217926038733947,1
44095,108887,0.94465919665984,2
44096,109025,0.9219922963700351,1
44097,109147,0.9331810321700726,3
44098,109294,0.9342769131323353,3
44099,109404,0.9353257355295483,3
44100,109567,0.9457562823797804,2
44101,109676,0.9363301174931152,3
44102,110337,0.9464164635101895,2
44103,110494,0.9372926145696253,3
44104,110599,0.9221905702775485,1
44105,111299,0.926344475657859,3
44106,111426,0.9223874360267371,1
44107,111551,0.9472150561731104,2
44108,111673,0.9273442993607751,3
44109,111770,0.9283083819192507,3
44110,111907,0.9292383714000659,3
44111,112103,0.9308722887965765,3
44112,112803,0.930033261128133,3
44113,113464,0.9477078020633162,2
44114,113611,0.922582914479206,1
44115,114311,0.9315915812842142,3
44116,114404,0.9323529307671484,3
44117,115104,0.9322288355109374,3
44118,115804,0.932896886681761,3
44119,115914,0.9323036035025756,3
44120,116010,0.9483155892732456,2
44121,116710,0.9316857662145291,3
44122,116876,0.948989945864123,2
44123,117537,0.9491759166401998,2
44124,117693,0.932908762150299,3
44125,118393,0.9262971406765457,3
44126,119093,0.9256313738514487,3
44127,119259,0.9497153247249639,2
44128,119370,0.9227770160657575,1
44129,119465,0.9502920698669363,2
44130,119548,0.9229697512171938,1
44131,120209,0.9373968026394467,2
44132,120301,0.9256166351276506,3
44133,120467,0.9261552296098271,3
44134,121167,0.925071135454282,3
44135,121828,0.9330076722341034,2
44136,122528,0.9269140444077769,3
44137,122614,0.9231611460105211,1
44138,122696,0.9266866164075418,3
44139,123357,0.9325025084736345,2
44140,123464,0.9274076091159715,3
44141,123629,0.9278951187433702,3
44142,123774,0.9233512004457395,1
44143,123896,0.9235399353844536,1
44144,124030,0.9237273716882682,1
44145,124730,0.9273169602276718,3
44146,124896,0.9330166166471656,2
44147,125596,0.9251118938146791,3
44148,126296,0.92794352288193,3
44149,126460,0.9239135145725847,1
44150,127160,0.9257602046919514,3
44151,127279,0.9261642157460989,3
44152,127450,0.9268126726546049,3
44153,128150,0.9264336798800257,3
44154,128236,0.9275651716016986,3
44155,128356,0.9271899443467875,3
44156,128455,0.9335688233264805,2
44157,128621,0.9341469609805739,2
44158,129321,0.925121604891718,3
44159,129497,0.9254875174400815,3
44160,129643,0.9240983640374031,1
44161,129767,0.9242819565905315,1
44162,130428,0.9276433035271123,2
44163,130564,0.9244642974473715,1
44164,131225,0.9225935226052517,2
44165,131320,0.9258515837364195,3
44166,131476,0.9262135482260728,3
44167,132176,0.924348254770617,3
44168,132345,0.9265732075083947,3
44169,133045,0.9196906511575754,3
44170,133193,0.9246453970387252,1
44171,133344,0.9248577003754731,1
44172,133922,0.924679891702278,1
44173,134091,0.9200516090747967,3
44174,134253,0.9204107259553935,3
44175,134914,0.9238362118959621,2
44176,135010,0.9207678036141201,3
44177,135116,0.9252097816798478,1
44178,135262,0.9250343355833975,1
44179,135383,0.9253840751726322,1
44180,135493,0.9211226803735393,3
44181,135656,0.9242969769459946,2
44182,135826,0.9214751997716151,3
44183,135922,0.9218252418541195,3
44184,136023,0.9247852636681723,2
44185,136135,0.9255572212771522,1
44186,136251,0.9252939478244527,2
44187,136951,0.9223246686732657,3
44188,137612,0.926272289289816,2
44189,138312,0.9221150460527359,3
44190,138394,0.9257292252088088,1
44191,138574,0.9259001130446083,1
44192,138743,0.922437279616029,3
44193,138901,0.9227576356348892,3
44194,139057,0.922854803774692,3
44195,139757,0.9225484667542638,3
44196,139921,0.9267337219112023,2
44197,140582,0.9227395955621299,2
44198,140719,0.9242218490916733,2
44199,141380,0.9251033874953178,2
44200,142041,0.9238003195048868,2
44201,142741,0.9202168329848901,3
44202,142831,0.9254919505311037,2
44203,142998,0.9205209847522144,3
44204,143144,0.9260698743537479,1
44205,143292,0.9210750846221658,3
44206,143992,0.9207837888188056,3
44207,144162,0.9258926602362899,2
44208,144249,0.9263027211558322,2
44209,144349,0.9213651235138363,3
44210,144464,0.9216538116165952,3
44211,144547,0.9219410550532211,3
44212,145208,0.922933045223531,2
44213,145786,0.9260905273425095,1
44214,146486,0.9221613901078208,3
44215,146598,0.9224371596618013,3
44216,146745,0.9233321277235421,2
44217,146852,0.9237384335542186,2
44218,146949,0.9241501268943373,2
44219,147069,0.926257373242377,1
44220,147188,0.9227116149346788,3
44221,147340,0.9229846568338305,3
44222,147482,0.923256227989843,3
44223,147566,0.9245656639851422,2
44224,147790,0.9249836940377217,2
44225,147888,0.9254031061716199,2
44226,148013,0.9264231708466028,1
44227,148158,0.9265878888627795,1
44228,148257,0.9267515690141171,1
44229,148416,0.9235262762487044,3
44230,148523,0.9239615849254678,3
44231,149184,0.9224019035496727,2
44232,149281,0.9232181399148615,2
44233,149445,0.9228095236614523,2
44234,150145,0.9237016180371306,3
44235,150241,0.9242201593016838,3
44236,150388,0.9269142217314177,1
44237,150570,0.9244772733655631,3
44238,150628,0.9270758417992803,1
44239,150793,0.923626943922714,2
44240,150874,0.924732906255501,3
44241,150983,0.9272364448639085,1
44242,151140,0.9249869953866828,3
44243,151718,0.926905908381901,1
44244,151868,0.9252395303283065,3
44245,151993,0.9256136936413724,3
44246,152101,0.9258560585506512,3
44247,152213,0.9270643627012338,1
44248,152913,0.9253698944967629,3
44249,152975,0.9273783663614293,1
44250,153120,0.9272218469559428,1
44251,153186,0.9275339261330947,1
44252,153279,0.9240352576828534,2
44253,153419,0.9260969631475933,3
44254,153576,0.926336360493588,3
44255,153741,0.9244424762087404,2
44256,154402,0.9243388774792549,2
44257,154548,0.9276885419171425,1
44258,155209,0.9242677915608656,2
44259,155367,0.9251217248459457,3
44260,156067,0.9248858531111639,3
44261,156177,0.9246256515297726,2
44262,156342,0.9249836888223205,2
44263,156472,0.9253562301456124,3
44264,157050,0.9262083954096848,1
44265,157628,0.9261886603315348,1
44266,157727,0.9253413975445927,2
44267,157852,0.9256983813260976,2
44268,158552,0.925665545160127,3
44269,158645,0.9261194258805723,3
44270,158740,0.9258931452686018,3
44271,159440,0.9264143985417802,3
44272,159605,0.9266341911946548,3
44273,160305,0.9269206992597112,3
44274,160392,0.9260542333655417,2
44275,161092,0.9266800241404219,3
44276,161670,0.9254273838642173,1
44277,162370,0.9267823972506247,3
44278,162500,0.9267614000453838,2
44279,162611,0.9264086720312599,2
44280,162685,0.9271121722840565,2
44281,163263,0.9238823942736099,1
44282,163409,0.9238823942736099,1
44283,163507,0.9269856779432925,3
44284,163630,0.9274607905620328,2
44285,163799,0.9271880302945461,3
44286,163928,0.9273894177965774,3
44287,164097,0.9276742256408418,3
44288,164797,0.9274786950343609,3
44289,164908,0.9278688539829146,3
44290,165032,0.927807061909468,2
44291,165693,0.9281630704109481,2
44292,165842,0.9280625852759806,3
44293,166012,0.9284919849031815,2
44294,166111,0.9285070626280578,3
44295,166273,0.9286948744407592,3
44296,166973,0.9283183694125534,3
44297,167673,0.9289400765282921,3
44298,167837,0.9291231110334919,3
44299,168498,0.9288303914256034,2
44300,168622,0.9290528387176902,3
44301,169322,0.9288743937655485,3
44302,169428,0.9254273786488162,1
44303,169537,0.9291432737745406,2
44304,169657,0.9292305117904538,3
44305,169743,0.9254273838642173,1
44306,169887,0.9294074077684384,3
44307,170053,0.9294543150868533,2
44308,170216,0.9295835162208413,3
44309,170877,0.9291980407025674,2
44310,170986,0.9254273838642173,1
44311,171647,0.9268094808290691,2
44312,172347,0.9298096560169794,3
44313,172515,0.9299814982711988,3
44314,172616,0.9301525842922439,3
44315,173277,0.9258146169726966,2
44316,173443,0.9260994091707574,2
44317,173506,0.9254273838642173,1
44318,173705,0.9303228984339108,3
44319,174405,0.9296370418833821,3
44320,174492,0.9263834242740389,2
44321,174600,0.9298044354003757,3
44322,175300,0.9300195811307791,3
44323,175878,0.9230904460318208,1
44324,175937,0.9254273786488162,1
44325,176598,0.9243203106509742,2
44326,176692,0.9301830943892782,3
44327,176794,0.9245998300784193,2
44328,177494,0.9295269551948009,3
44329,178194,0.9295824574943973,3
44330,178360,0.9248785932726901,2
44331,178466,0.9297398843796931,3
44332,178562,0.9251564646333552,2
44333,178712,0.9230904408164196,1
44334,179412,0.9299504874956491,3
44335,180112,0.9286266778546359,3
44336,180812,0.9301592912981901,3
44337,180940,0.9254333137753846,2
44338,181082,0.9287762294841161,3
44339,181782,0.9303663062181189,3
44340,181862,0.923090451247222,1
44341,181976,0.9230904408164196,1
44342,182080,0.9257090207445506,2
44343,182226,0.9230904460318208,1
44344,182288,0.9235072452497167,1
44345,182421,0.9235072452497167,1
44346,182523,0.9259834916636318,2
44347,183223,0.9285847877521778,3
44348,183351,0.9287310536789004,3
44349,183929,0.9254273838642173,1
44350,184629,0.9289405719914063,3
44351,185290,0.9262943087136928,2
44352,185868,0.9249924037577298,1
44353,186568,0.9291482962058986,3
44354,186733,0.9265578794442606,2
44355,186841,0.9292888877761128,3
44356,186930,0.9294291455606501,3
44357,187060,0.9295690382671034,3
44358,187216,0.9297085763262748,3
44359,187308,0.929847723230356,3
44360,187434,0.9249924037577298,1
44361,187543,0.9299864841947483,3
44362,187687,0.9259112896493852,1
44363,187777,0.9301248487886492,3
44364,187929,0.9302627961504538,3
44365,188629,0.9303084830649873,3
44366,189329,0.9304943756100461,3
44367,189426,0.9266726391323192,2
44368,190087,0.9264195304965634,2
44369,190147,0.9259112896493852,1
44370,190240,0.9306270554166364,3
44371,190386,0.9259112896493852,1
44372,190484,0.9307593701451424,3
44373,190617,0.930891314580163,3
44374,190782,0.9269247777034515,2
44375,190913,0.9271758679789421,2
44376,191050,0.9310228782908959,3
44377,191159,0.9259112896493852,1
44378,191280,0.9259112896493852,1
44379,191980,0.9311985121417894,3
44380,192110,0.9274258421585753,2
44381,192810,0.9309917371303161,3
44382,192977,0.9314165576352613,3
44383,193677,0.9311671519343592,3
44384,193819,0.9263618742362704,1
44385,193911,0.931292013854547,3
44386,193972,0.9263618742362704,1
44387,194057,0.9276746272267343,2
44388,194218,0.9315407832765024,3
44389,194366,0.9263618742362704,1
44390,194474,0.93166469077827,3
44391,194623,0.9319114887785709,3
44392,194722,0.9317882644943608,3
44393,194812,0.9263618742362704,1
44394,194901,0.9320343688463018,3
44395,195024,0.9279221605986048,2
44396,195130,0.932156899482152,3
44397,195300,0.9281683901201746,2
44398,195367,0.928413268852833,2
44399,195554,0.9286567602887716,2
44400,195677,0.9322790650399181,3
44401,195762,0.9288988227047807,2
44402,195827,0.9263618742362704,1
44403,196488,0.9279996353834671,2
44404,196562,0.9282355279798538,2
44405,197223,0.9284645518928567,2
44406,197383,0.9286924336329964,2
44407,197556,0.9263618742362704,1
44408,197652,0.9324200947038335,3
44409,198352,0.932300291722812,3
44410,198511,0.9325395482529742,3
44411,199211,0.9326923542928047,3
44412,199872,0.9243798861789099,2
44413,200082,0.9328096851736561,3
44414,200782,0.9328266769507737,3
44415,200937,0.9329417965015153,3
44416,201082,0.9330565979127835,3
44417,201157,0.9263618742362704,1
44418,201248,0.9333160328301979,3
44419,201948,0.9332032237021891,3
44420,202061,0.9263618742362704,1
44421,202225,0.9335709929333807,3
44422,202925,0.9334601187192179,3
44423,203046,0.9336815698696749,3
44424,203746,0.9338215773149545,3
44425,203868,0.9246178336433702,2
44426,204062,0.9339302819222172,3
44427,204132,0.9248545085499372,2
44428,204832,0.9333932207679941,3
44429,204912,0.9250899056832096,2
44430,205573,0.9243726367712385,2
44431,206234,0.9246250100354247,2
44432,206292,0.926344475657859,1
44433,206953,0.922123140355402,2
44434,207099,0.9332930746341047,3
44435,207199,0.9333989212015084,3
44436,207321,0.927307948014394,1
44437,207379,0.927307948014394,1
44438,207483,0.927307948014394,1
44439,208183,0.9331869777274434,3
44440,208309,0.9223487533960186,2
44441,208406,0.9335045226450556,3
44442,208501,0.9326988526827029,3
44443,208692,0.9328039325861298,3
44444,209392,0.9325935276554195,3
44445,210053,0.9227080945388672,2
44446,210198,0.9277880152642767,1
44447,210859,0.9229704031423441,2
44448,210973,0.932908762150299,3
44449,211130,0.9335220985471078,3
44450,211225,0.9231851733638609,2
44451,211319,0.9335220985471078,3
44452,211445,0.9233991143365863,2
44453,211531,0.9236121634757062,2
44454,211653,0.9335220985471078,3
44455,212314,0.9235414582816047,2
44456,213014,0.9336468300822655,3
44457,213159,0.9277880152642767,1
44458,213311,0.9339669983466824,3
44459,213457,0.9336209877693072,3
44460,213572,0.9282791287339062,1
44461,213699,0.9339669983466824,3
44462,213758,0.9282791287339062,1
44463,213914,0.9338648077755216,3
44464,214614,0.9338648077755216,3
44465,214766,0.9338648077755216,3
44466,215427,0.9237867698925629,2
44467,215554,0.9300102299164231,1
44468,215722,0.9239882460564145,2
44469,215801,0.9305386543662549,1
44470,215963,0.9338648129909228,3
44471,216110,0.9338648129909228,3
44472,216215,0.9305372983619422,1
44473,216394,0.9328473925243498,3
44474,217094,0.932847397739751,3
44475,217218,0.9241890024949003,2
44476,217918,0.9322492016526329,3
44477,218038,0.9305373035773433,1
44478,218147,0.9305372983619422,1
44479,218310,0.9243890287772177,2
44480,218403,0.9245882779647558,2
44481,218548,0.9322492016526329,3
44482,218669,0.9247867135497067,2
44483,218816,0.9305373035773433,1
44484,218947,0.9305372983619422,1
44485,219059,0.9322492016526329,3
44486,219226,0.9249843355320696,2
44487,219385,0.9322492016526329,3
44488,219480,0.9322492016526329,3
44489,220141,0.9251985894288672,2
44490,220246,0.9305372983619422,1
44491,220314,0.9305372983619422,1
44492,220479,0.9322148582357148,3
44493,220605,0.9253908082555846,2
44494,220708,0.9337066246570515,3
44495,220868,0.9305373035773433,1
44496,221568,0.9322148582357148,3
44497,221760,0.9322148530203136,3
44498,221925,0.9255822552029239,2
44499,222625,0.9296290466733387,3
44500,223325,0.9322492016526329,3
44501,223463,0.9305372983619422,1
44502,223616,0.9257728781168734,2
44503,223694,0.9296290466733387,3
44504,223793,0.9259626926436364,2
44505,223924,0.926151672706207,2
44506,224022,0.9263397974429805,2
44507,224120,0.9265270564231542,2
44508,224219,0.9296290466733387,3
44509,224385,0.9310306388078852,3
44510,225046,0.9264080201061096,2
44511,225146,0.9310306388078852,3
44512,225303,0.9310306388078852,3
44513,225394,0.9310306388078852,3
44514,225511,0.9309951219256964,3
44515,225667,0.9265904757017759,2
44516,225728,0.9305373035773433,1
44517,226389,0.9244333596874384,2
44518,226499,0.9305372983619422,1
44519,227199,0.9310306388078852,3
44520,227278,0.9316292104038898,1
44521,227424,0.9316292104038898,1
44522,228124,0.9295881579279115,3
44523,228223,0.9246171973644235,2
44524,228336,0.9295881474971092,3
44525,228470,0.9316292104038898,1
44526,228609,0.9356271022726304,1
44527,228779,0.9248002318696232,2
44528,228870,0.9296606050660148,3
44529,229531,0.9249910112456088,2
44530,229678,0.9356271022726304,1
44531,230339,0.9229784609372019,2
44532,230917,0.9350226320578657,1
44533,231146,0.923158642617944,2
