train_episode,train_steps,std_history,env
43751,44445,0.0,3
43752,44659,0.0,8
43753,44764,0.0,0
43754,44823,0.0,0
43755,44918,0.0,1
43756,45077,0.0,1
43757,45159,0.30929476022720337,1
43758,45737,0.33671751618385315,1
43759,45841,0.0,0
43760,46802,0.0,6
43761,47868,0.3499999940395355,8
43762,47940,0.18633900582790375,0
43763,48516,0.21650634706020355,0
43764,48698,0.20000000298023224,0
43765,48859,0.1749635487794876,0
43766,49435,0.1851707100868225,0
43767,49500,0.2857142984867096,1
43768,49647,0.26619860529899597,1
43769,50223,0.18885256350040436,0
43770,50304,0.18333333730697632,0
43771,50444,0.2499479204416275,1
43772,50540,0.1816207766532898,0
43773,51116,0.18556739389896393,0
43774,51222,0.23622779548168182,1
43775,51310,0.1776462346315384,0
43776,51448,0.17374427616596222,0
43777,51543,0.16996730864048004,0
43778,51803,0.16634082794189453,0
43779,51949,0.2244783341884613,1
43780,52081,0.1628749668598175,0
43781,52156,0.15957118570804596,0
43782,52240,0.2142857015132904,1
43783,52449,0.1622326821088791,0
43784,53025,0.16504287719726562,0
43785,53092,0.20534269511699677,1
43786,53200,0.19741813838481903,1
43787,53778,0.21365079283714294,1
43788,53844,0.15952184796333313,0
43789,53998,0.20712022483348846,1
43790,54051,0.1569114774465561,0
43791,54193,0.1544005572795868,0
43792,54259,0.15198658406734467,0
43793,54339,0.26493918895721436,1
43794,54488,0.27140507102012634,1
43795,55066,0.2783169448375702,1
43796,55157,0.2721347510814667,1
43797,55735,0.2776643633842468,1
43798,55846,0.14966627955436707,0
43799,55897,0.2668791711330414,1
43800,55989,0.2618826925754547,1
43801,56083,0.14743588864803314,0
43802,56127,0.2571297287940979,1
43803,56288,0.14529138803482056,0
43804,56348,0.143228679895401,0
43805,56926,0.25938647985458374,1
43806,57069,0.25525930523872375,1
43807,57189,0.14124372601509094,0
43808,57239,0.2512986660003662,1
43809,57317,0.2474968284368515,1
43810,57462,0.2438458800315857,1
43811,57546,0.24033807218074799,1
43812,58122,0.17612072825431824,0
43813,58195,0.17388130724430084,0
43814,58308,0.1717170923948288,0
43815,58426,0.16962480545043945,0
43816,58549,0.23696579039096832,1
43817,58648,0.23372173309326172,1
43818,58738,0.16760118305683136,0
43819,58840,0.165643110871315,0
43820,58898,0.16374759376049042,0
43821,58997,0.16191169619560242,0
43822,59063,0.1601327657699585,0
43823,59188,0.16196492314338684,0
43824,59764,0.1636255383491516,0
43825,60342,0.23004581034183502,1
43826,60920,0.24074050784111023,1
43827,61102,0.15877975523471832,0
43828,61219,0.1603502631187439,0
43829,61380,0.15725165605545044,0
43830,61486,0.15576428174972534,0
43831,61541,0.1543160378932953,0
43832,61646,0.23789837956428528,1
43833,61752,0.1529054194688797,0
43834,61829,0.1515309065580368,0
43835,61934,0.15019117295742035,0
43836,62080,0.2351440042257309,1
43837,62186,0.1488848179578781,0
43838,62255,0.23526759445667267,1
43839,62833,0.23778793215751648,1
43840,62899,0.1476105898618698,0
43841,62978,0.23525545001029968,1
43842,63556,0.2375694066286087,1
43843,64134,0.25152596831321716,1
43844,64712,0.25048089027404785,1
43845,64810,0.2464285045862198,1
43846,64883,0.14636729657649994,0
43847,65044,0.24250878393650055,1
43848,65622,0.24843962490558624,1
43849,65701,0.2406005561351776,1
43850,65753,0.24445146322250366,1
43851,65892,0.14515376091003418,0
43852,65959,0.23872676491737366,1
43853,66070,0.143968865275383,0
43854,66211,0.14281155169010162,0
43855,66317,0.236887127161026,1
43856,66420,0.23508137464523315,1
43857,66502,0.14168086647987366,0
43858,66648,0.23330903053283691,1
43859,66738,0.23156961798667908,1
43860,66871,0.22986260056495667,1
43861,67449,0.23611994087696075,1
43862,68025,0.16233202815055847,0
43863,68186,0.16111083328723907,0
43864,68279,0.1599157750606537,0
43865,68340,0.23448581993579865,1
43866,68452,0.15874598920345306,0
43867,68539,0.15760065615177155,0
43868,68641,0.2328793704509735,1
43869,68702,0.25733715295791626,1
43870,68850,0.25566366314888,1
43871,69428,0.2590380311012268,1
43872,69572,0.1590571254491806,0
43873,70148,0.16015683114528656,0
43874,70253,0.15797880291938782,0
43875,70831,0.25345534086227417,1
43876,70978,0.25029459595680237,1
43877,71125,0.2518625259399414,1
43878,71209,0.2487511783838272,1
43879,71785,0.16593262553215027,0
43880,72361,0.1730341762304306,0
43881,72436,0.24573637545108795,1
43882,72525,0.244264155626297,1
43883,72712,0.24723191559314728,1
43884,72781,0.24281486868858337,1
43885,72861,0.24138809740543365,1
43886,72942,0.23998339474201202,1
43887,73031,0.1710459142923355,0
43888,73104,0.17002104222774506,0
43889,73680,0.1720881313085556,0
43890,73739,0.23860032856464386,1
43891,73881,0.1690130978822708,0
43892,73988,0.23723852634429932,1
43893,74033,0.16802170872688293,0
43894,74122,0.2358975112438202,1
43895,74227,0.1670464426279068,0
43896,74321,0.23457694053649902,1
43897,74897,0.16871173679828644,0
43898,74982,0.24225075542926788,1
43899,75560,0.24355511367321014,1
43900,75630,0.1677732616662979,0
43901,75779,0.24096500873565674,1
43902,75851,0.16684918105602264,0
43903,75934,0.16593916714191437,0
43904,76077,0.16504286229610443,0
43905,76184,0.24085836112499237,1
43906,76762,0.24209216237068176,1
43907,76837,0.16416002810001373,0
43908,76983,0.23844014108181,1
43909,77063,0.23964107036590576,1
43910,77168,0.16329041123390198,0
43911,77272,0.16158930957317352,0
43912,77405,0.2372552454471588,1
43913,77491,0.16243353486061096,0
43914,77587,0.1607573926448822,0
43915,77706,0.23608601093292236,1
43916,77793,0.1599375158548355,0
43917,77938,0.15912942588329315,0
43918,78516,0.2401181161403656,1
43919,78660,0.2389809489250183,1
43920,79238,0.24001534283161163,1
43921,79816,0.24361911416053772,1
43922,79946,0.24254144728183746,1
43923,80020,0.15754753351211548,0
43924,80184,0.15833283960819244,0
43925,80237,0.2414758950471878,1
43926,80352,0.15677323937416077,0
43927,80463,0.240422323346138,1
43928,80544,0.24028843641281128,1
43929,81122,0.24130497872829437,1
43930,81202,0.2392827421426773,1
43931,81307,0.1560097485780716,0
43932,81367,0.15525682270526886,0
43933,81945,0.2425926923751831,1
43934,82023,0.24161310493946075,1
43935,82168,0.24064339697360992,1
43936,82254,0.23968355357646942,1
43937,82358,0.15451423823833466,0
43938,82433,0.15378177165985107,0
43939,82505,0.23873332142829895,1
43940,82666,0.1530592143535614,0
43941,82821,0.15234637260437012,0
43942,82967,0.23779277503490448,1
43943,83050,0.2368617206811905,1
43944,83179,0.23594005405902863,1
43945,83755,0.15193921327590942,0
43946,83791,0.23502768576145172,1
43947,83881,0.23412451148033142,1
43948,84457,0.15775161981582642,0
43949,84539,0.23323044180870056,1
43950,84685,0.2323453277349472,1
43951,84757,0.15705430507659912,0
43952,84837,0.1556856483221054,0
43953,84946,0.15636569261550903,0
43954,85055,0.2314690798521042,1
43955,85195,0.15501399338245392,0
43956,85271,0.23060154914855957,1
43957,85379,0.15435057878494263,0
43958,85492,0.22974270582199097,1
43959,85572,0.15304780006408691,0
43960,85646,0.153695210814476,0
43961,85795,0.22889238595962524,1
43962,85876,0.22805051505565643,1
43963,85935,0.1524081528186798,0
43964,86012,0.15177614986896515,0
43965,86125,0.2272169291973114,1
43966,86197,0.1511516124010086,0
43967,86271,0.22639161348342896,1
43968,86415,0.22557435929775238,1
43969,86474,0.2247650921344757,1
43970,86579,0.15053443610668182,0
43971,86636,0.14992450177669525,0
43972,86798,0.14932163059711456,0
43973,87376,0.2244281768798828,1
43974,87954,0.2269139438867569,1
43975,88028,0.1487257033586502,0
43976,88100,0.22364234924316406,1
43977,88244,0.226141557097435,1
43978,88357,0.14813664555549622,0
43979,88455,0.14755429327487946,0
43980,88528,0.2253761738538742,1
43981,88673,0.14697851240634918,0
43982,88763,0.14640921354293823,0
43983,88823,0.14584626257419586,0
43984,88909,0.22461774945259094,1
43985,89009,0.14473900198936462,0
43986,89218,0.1452895700931549,0
43987,89794,0.1445019394159317,0
43988,89870,0.22386622428894043,1
43989,89947,0.14343635737895966,0
43990,90033,0.14396630227565765,0
43991,90139,0.14291204512119293,0
43992,90213,0.1423932909965515,0
43993,90368,0.14187994599342346,0
43994,90514,0.22312143445014954,1
43995,90596,0.22238337993621826,1
43996,90782,0.14137199521064758,0
43997,90861,0.22092701494693756,1
43998,91086,0.22165191173553467,1
43999,91247,0.14086928963661194,0
44000,91342,0.14037173986434937,0
44001,91397,0.2202085554599762,1
44002,91502,0.219496488571167,1
44003,91561,0.13987930119037628,0
44004,91708,0.2187907099723816,1
44005,91813,0.13939188420772552,0
44006,91884,0.13890936970710754,0
44007,92462,0.21856224536895752,1
44008,93040,0.22778889536857605,1
44009,93143,0.1379588544368744,0
44010,93283,0.13843172788619995,0
44011,93353,0.1374906450510025,0
44012,93406,0.2270841896533966,1
44013,93485,0.1370270848274231,0
44014,93522,0.22569245100021362,1
44015,93670,0.22638539969921112,1
44016,93820,0.22500525414943695,1
44017,93891,0.2243237942457199,1
44018,93986,0.22364792227745056,1
44019,94109,0.2229776680469513,1
44020,94205,0.22231291234493256,1
44021,94302,0.22165358066558838,1
44022,94444,0.1365680694580078,0
44023,94515,0.13611352443695068,0
44024,94656,0.22099964320659637,1
44025,94735,0.13566339015960693,0
44026,94796,0.1352176070213318,0
44027,94901,0.1347760707139969,0
44028,95006,0.22035102546215057,1
44029,95092,0.2197076827287674,1
44030,95241,0.21906952559947968,1
44031,95323,0.13433873653411865,0
44032,95385,0.1339055597782135,0
44033,95497,0.13347645103931427,0
44034,95576,0.2194543033838272,1
44035,95720,0.13305136561393738,0
44036,96298,0.22007982432842255,1
44037,96356,0.13263021409511566,0
44038,96500,0.21883365511894226,1
44039,96573,0.13221299648284912,0
44040,97151,0.22705037891864777,1
44041,97217,0.1317995935678482,0
44042,97379,0.13138996064662933,0
44043,97506,0.22642101347446442,1
44044,97556,0.2257964164018631,1
44045,97637,0.2251765877008438,1
44046,97730,0.13098406791687012,0
44047,97791,0.1305818259716034,0
44048,97880,0.2245614379644394,1
44049,98026,0.22395093739032745,1
44050,98077,0.13018321990966797,0
44051,98187,0.13152574002742767,0
44052,98245,0.22334501147270203,1
44053,98821,0.13192027807235718,0
44054,98881,0.1307469606399536,0
44055,98989,0.22274363040924072,1
44056,99088,0.13113465905189514,0
44057,99203,0.235702246427536,3
44058,99286,0.0,2
44059,99450,0.0,2
44060,99599,0.25,3
44061,99693,0.0,2
44062,99838,0.22214673459529877,1
44063,99944,0.22155426442623138,1
44064,100644,0.2121320366859436,3
44065,100793,0.20503857731819153,3
44066,100950,0.20591260492801666,3
44067,101650,0.20816659927368164,3
44068,101786,0.20000000298023224,3
44069,101907,0.19436506927013397,3
44070,102568,0.10825317353010178,2
44071,102703,0.18867962062358856,3
44072,102869,0.10000000149011612,2
44073,102974,0.22096621990203857,1
44074,103123,0.18317674100399017,3
44075,103784,0.117851123213768,2
44076,104445,0.14940357208251953,2
44077,105023,0.2257707118988037,1
44078,105116,0.1730341911315918,3
44079,105246,0.17795129120349884,3
44080,105402,0.16842606663703918,3
44081,105500,0.16411377489566803,3
44082,105626,0.22518350183963776,1
44083,105751,0.16007809340953827,3
44084,105855,0.15629801154136658,3
44085,106012,0.1457403004169464,2
44086,106129,0.15275251865386963,3
44087,106231,0.14163942635059357,2
44088,106360,0.1494217813014984,3
44089,106420,0.22460052371025085,1
44090,106564,0.22402171790599823,1
44091,107264,0.14866068959236145,3
44092,107964,0.1976047158241272,3
44093,108121,0.1941819041967392,3
44094,108226,0.2234470695257187,1
44095,108887,0.15811388194561005,2
44096,109025,0.22287651896476746,1
44097,109147,0.19090867042541504,3
44098,109294,0.187777578830719,3
44099,109404,0.18478094041347504,3
44100,109567,0.15497934818267822,2
44101,109676,0.18191127479076385,3
44102,110337,0.1530931144952774,2
44103,110494,0.17916128039360046,3
44104,110599,0.22231002151966095,1
44105,111299,0.2104417085647583,3
44106,111426,0.22174754738807678,1
44107,111551,0.15081141889095306,2
44108,111673,0.20758506655693054,3
44109,111770,0.20483054220676422,3
44110,111907,0.20217342674732208,3
44111,112103,0.19750508666038513,3
44112,112803,0.19990231096744537,3
44113,113464,0.14940357208251953,2
44114,113611,0.22118903696537018,1
44115,114311,0.19544996321201324,3
44116,114404,0.19327467679977417,3
44117,115104,0.19362923502922058,3
44118,115804,0.19172051548957825,3
44119,115914,0.19341561198234558,3
44120,116010,0.1476670354604721,2
44121,116710,0.19518086314201355,3
44122,116876,0.1457403004169464,2
44123,117537,0.1452089548110962,2
44124,117693,0.19168658554553986,3
44125,118393,0.21057695150375366,3
44126,119093,0.2124791443347931,3
44127,119259,0.1436677873134613,2
44128,119370,0.22063446044921875,1
44129,119465,0.14201994240283966,2
44130,119548,0.2200837880373001,1
44131,120209,0.17886359989643097,2
44132,120301,0.2125212550163269,3
44133,120467,0.21098241209983826,3
44134,121167,0.2140798270702362,3
44135,121828,0.19140398502349854,2
44136,122528,0.2088143676519394,3
44137,122614,0.2195369452238083,1
44138,122696,0.2094641625881195,3
44139,123357,0.19284731149673462,2
44140,123464,0.20740418136119843,3
44141,123629,0.20601129531860352,3
44142,123774,0.2189939320087433,1
44143,123896,0.21845468878746033,1
44144,124030,0.21791915595531464,1
44145,124730,0.2076631784439087,3
44146,124896,0.1913784295320511,2
44147,125596,0.2139633744955063,3
44148,126296,0.20587299764156342,3
44149,126460,0.21738731861114502,1
44150,127160,0.21211105585098267,3
44151,127279,0.21095673739910126,3
44152,127450,0.2091040015220642,3
44153,128150,0.21018683910369873,3
44154,128236,0.2069540023803711,3
44155,128356,0.20802608132362366,3
44156,128455,0.1898006945848465,2
44157,128621,0.1881488710641861,2
44158,129321,0.21393562853336334,3
44159,129497,0.212890163064003,3
44160,129643,0.21685917675495148,1
44161,129767,0.21633462607860565,1
44162,130428,0.20673076808452606,2
44163,130564,0.21581365168094635,1
44164,131225,0.2211587280035019,2
44165,131320,0.21184997260570526,3
44166,131476,0.21081578731536865,3
44167,132176,0.21614520251750946,3
44168,132345,0.20978818833827972,3
44169,133045,0.22945265471935272,3
44170,133193,0.21529622375965118,1
44171,133344,0.21468964219093323,1
44172,133922,0.21519766747951508,1
44173,134091,0.22842134535312653,3
44174,134253,0.22739529609680176,3
44175,134914,0.21760818362236023,2
44176,135010,0.22637507319450378,3
44177,135116,0.21368369460105896,1
44178,135262,0.21418496966362,1
44179,135383,0.21318571269512177,1
44180,135493,0.22536113858222961,3
44181,135656,0.21629171073436737,2
44182,135826,0.22435393929481506,3
44183,135922,0.2233538180589676,3
44184,136023,0.21489660441875458,2
44185,136135,0.21269100904464722,1
44186,136251,0.21344321966171265,2
44187,136951,0.22192688286304474,3
44188,137612,0.21064795553684235,2
44189,138312,0.22252580523490906,3
44190,138394,0.21219956874847412,1
44191,138574,0.2117113173007965,1
44192,138743,0.22160513699054718,3
44193,138901,0.2206898331642151,3
44194,139057,0.2204122096300125,3
44195,139757,0.22128745913505554,3
44196,139921,0.20932957530021667,2
44197,140582,0.2207413762807846,2
44198,140719,0.21650636196136475,2
44199,141380,0.21398767828941345,2
44200,142041,0.2177107334136963,2
44201,142741,0.22794927656650543,3
44202,142831,0.21287749707698822,2
44203,142998,0.22708027064800262,3
44204,143144,0.21122628450393677,1
44205,143292,0.22549712657928467,3
44206,143992,0.22632940113544464,3
44207,144162,0.21173261106014252,2
44208,144249,0.21056100726127625,2
44209,144349,0.2246684432029724,3
44210,144464,0.22384361922740936,3
44211,144547,0.223022922873497,3
44212,145208,0.2201886624097824,2
44213,145786,0.21116727590560913,1
44214,146486,0.22239339351654053,3
44215,146598,0.22160547971725464,3
44216,146745,0.2190484255552292,2
44217,146852,0.21788755059242249,2
44218,146949,0.21671128273010254,2
44219,147069,0.21069057285785675,1
44220,147188,0.2208213210105896,3
44221,147340,0.2200412005186081,3
44222,147482,0.21926528215408325,3
44223,147566,0.21552403271198273,2
44224,147790,0.21432965993881226,2
44225,147888,0.21313133835792542,2
44226,148013,0.21021686494350433,1
44227,148158,0.20974624156951904,1
44228,148257,0.20927858352661133,1
44229,148416,0.21849371492862701,3
44230,148523,0.21724997460842133,3
44231,149184,0.22170621156692505,2
44232,149281,0.21937410533428192,2
44233,149445,0.2205415815114975,2
44234,150145,0.21799273788928986,3
44235,150241,0.21651118993759155,3
44236,150388,0.2088138610124588,1
44237,150570,0.21577657759189606,3
44238,150628,0.20835208892822266,1
44239,150793,0.21820609271526337,2
44240,150874,0.21504619717597961,3
44241,150983,0.2078932225704193,1
44242,151140,0.21432022750377655,3
44243,151718,0.2088376134634018,1
44244,151868,0.21359869837760925,3
44245,151993,0.21252965927124023,3
44246,152101,0.21183718740940094,3
44247,152213,0.20838488638401031,1
44248,152913,0.21322622895240784,3
44249,152975,0.20748773217201233,1
44250,153120,0.2079349309206009,1
44251,153186,0.20704327523708344,1
44252,153279,0.21703948080539703,2
44253,153419,0.21114888787269592,3
44254,153576,0.21046489477157593,3
44255,153741,0.2158759981393814,2
44256,154402,0.216171994805336,2
44257,154548,0.20660151541233063,1
44258,155209,0.21637509763240814,2
44259,155367,0.21393528580665588,3
44260,156067,0.21460920572280884,3
44261,156177,0.2153526395559311,2
44262,156342,0.21432967483997345,2
44263,156472,0.21326526999473572,3
44264,157050,0.21083050966262817,1
44265,157628,0.2108868956565857,1
44266,157727,0.21330764889717102,2
44267,157852,0.21228769421577454,2
44268,158552,0.212381511926651,3
44269,158645,0.21108470857143402,3
44270,158740,0.2117312252521515,3
44271,159440,0.21024192869663239,3
44272,159605,0.20961394906044006,3
44273,160305,0.20879535377025604,3
44274,160392,0.21127097308635712,2
44275,161092,0.20948299765586853,3
44276,161670,0.21306197345256805,1
44277,162370,0.2091905027627945,3
44278,162500,0.20925049483776093,2
44279,162611,0.21025829017162323,2
44280,162685,0.2082482874393463,2
44281,163263,0.2174762338399887,1
44282,163409,0.2174762338399887,1
44283,163507,0.2086097002029419,3
44284,163630,0.20725223422050476,2
44285,163799,0.2080315500497818,3
44286,163928,0.20745615661144257,3
44287,164097,0.20664241909980774,3
44288,164797,0.20720107853412628,3
44289,164908,0.20608633756637573,3
44290,165032,0.20626288652420044,2
44291,165693,0.2052457183599472,2
44292,165842,0.20553281903266907,3
44293,166012,0.204305961728096,2
44294,166111,0.2042628824710846,3
44295,166273,0.20372627675533295,3
44296,166973,0.204802006483078,3
44297,167673,0.2030256986618042,3
44298,167837,0.20250274240970612,3
44299,168498,0.203339084982872,2
44300,168622,0.20270352065563202,3
44301,169322,0.20321336388587952,3
44302,169428,0.21306198835372925,1
44303,169537,0.2024451345205307,2
44304,169657,0.2021958827972412,3
44305,169743,0.21306197345256805,1
44306,169887,0.2016904652118683,3
44307,170053,0.20155644416809082,2
44308,170216,0.20118729770183563,3
44309,170877,0.2022886574268341,2
44310,170986,0.21306197345256805,1
44311,171647,0.20911312103271484,2
44312,172347,0.2005411833524704,3
44313,172515,0.2000502049922943,3
44314,172616,0.19956138730049133,3
44315,173277,0.21195559203624725,2
44316,173443,0.211141899228096,2
44317,173506,0.21306197345256805,1
44318,173705,0.19907477498054504,3
44319,174405,0.20103436708450317,3
44320,174492,0.21033042669296265,2
44321,174600,0.20055609941482544,3
44322,175300,0.19994139671325684,3
44323,175878,0.2197389453649521,1
44324,175937,0.21306198835372925,1
44325,176598,0.2162250429391861,2
44326,176692,0.19947421550750732,3
44327,176794,0.21542641520500183,2
44328,177494,0.2013489007949829,3
44329,178194,0.20119032263755798,3
44330,178360,0.21462994813919067,2
44331,178466,0.2007405310869217,3
44332,178562,0.21383602917194366,2
44333,178712,0.21973896026611328,1
44334,179412,0.20013880729675293,3
44335,180112,0.2039211243391037,3
44336,180812,0.19954222440719604,3
44337,180940,0.21304503083229065,2
44338,181082,0.20349383354187012,3
44339,181782,0.19895075261592865,3
44340,181862,0.2197389304637909,1
44341,181976,0.21973896026611328,1
44342,182080,0.2122572958469391,2
44343,182226,0.2197389453649521,1
44344,182288,0.21854808926582336,1
44345,182421,0.21854808926582336,1
44346,182523,0.21147309243679047,2
44347,183223,0.20404081046581268,3
44348,183351,0.20362290740013123,3
44349,183929,0.21306197345256805,1
44350,184629,0.20302428305149078,3
44351,185290,0.21058504283428192,2
44352,185868,0.21430477499961853,1
44353,186568,0.20243078470230103,3
44354,186733,0.20983198285102844,2
44355,186841,0.20202909409999847,3
44356,186930,0.20162835717201233,3
44357,187060,0.20122866332530975,3
44358,187216,0.20082998275756836,3
44359,187308,0.2004324197769165,3
44360,187434,0.21430477499961853,1
44361,187543,0.200035959482193,3
44362,187687,0.2116793841123581,1
44363,187777,0.19964063167572021,3
44364,187929,0.19924649596214294,3
44365,188629,0.19911596179008484,3
44366,189329,0.19858483970165253,3
44367,189426,0.20950409770011902,2
44368,190087,0.21022726595401764,2
44369,190147,0.2116793841123581,1
44370,190240,0.19820575416088104,3
44371,190386,0.2116793841123581,1
44372,190484,0.19782771170139313,3
44373,190617,0.19745072722434998,3
44374,190782,0.20878370106220245,2
44375,190913,0.20806629955768585,2
44376,191050,0.19707483053207397,3
44377,191159,0.2116793841123581,1
44378,191280,0.2116793841123581,1
44379,191980,0.19657301902770996,3
44380,192110,0.20735208690166473,2
44381,192810,0.19716380536556244,3
44382,192977,0.19595003128051758,3
44383,193677,0.19666261970996857,3
44384,193819,0.21039199829101562,1
44385,193911,0.19630587100982666,3
44386,193972,0.21039199829101562,1
44387,194057,0.2066412717103958,2
44388,194218,0.19559510052204132,3
44389,194366,0.21039199829101562,1
44390,194474,0.1952410787343979,3
44391,194623,0.19453594088554382,3
44392,194722,0.19488801062107086,3
44393,194812,0.21039199829101562,1
44394,194901,0.19418485462665558,3
44395,195024,0.20593403279781342,2
44396,195130,0.19383476674556732,3
44397,195300,0.20523051917552948,2
44398,195367,0.20453086495399475,2
44399,195554,0.20383517444133759,2
44400,195677,0.19348572194576263,3
44401,195762,0.20314356684684753,2
44402,195827,0.21039199829101562,1
44403,196488,0.2057126760482788,2
44404,196562,0.20503869652748108,2
44405,197223,0.20438434183597565,2
44406,197383,0.20373325049877167,2
44407,197556,0.21039199829101562,1
44408,197652,0.1930827796459198,3
44409,198352,0.19342507421970367,3
44410,198511,0.1927414834499359,3
44411,199211,0.19230489432811737,3
44412,199872,0.21605482697486877,2
44413,200082,0.19196966290473938,3
44414,200782,0.19192111492156982,3
44415,200937,0.19159220159053802,3
44416,201082,0.19126419723033905,3
44417,201157,0.21039199829101562,1
44418,201248,0.1905229538679123,3
44419,201948,0.19084526598453522,3
44420,202061,0.21039199829101562,1
44421,202225,0.18979449570178986,3
44422,202925,0.19011127948760986,3
44423,203046,0.1894785612821579,3
44424,203746,0.18907853960990906,3
44425,203868,0.21537497639656067,2
44426,204062,0.1887679547071457,3
44427,204132,0.21469876170158386,2
44428,204832,0.19030241668224335,3
44429,204912,0.21402619779109955,2
44430,205573,0.21607553958892822,2
44431,206234,0.21535447239875793,2
44432,206292,0.2104417085647583,1
44433,206953,0.2225026786327362,2
44434,207099,0.1905885487794876,3
44435,207199,0.19028612971305847,3
44436,207321,0.20768892765045166,1
44437,207379,0.20768892765045166,1
44438,207483,0.20768892765045166,1
44439,208183,0.19089168310165405,3
44440,208309,0.22185806930065155,2
44441,208406,0.18998441100120544,3
44442,208501,0.19228632748126984,3
44443,208692,0.1919860988855362,3
44444,209392,0.1925872564315796,3
44445,210053,0.22083137929439545,2
44446,210198,0.20631730556488037,1
44447,210859,0.22008192539215088,2
44448,210973,0.19168658554553986,3
44449,211130,0.18993419408798218,3
44450,211225,0.21946829557418823,2
44451,211319,0.18993419408798218,3
44452,211445,0.2188570350408554,2
44453,211531,0.21824832260608673,2
44454,211653,0.18993419408798218,3
44455,212314,0.21845033764839172,2
44456,213014,0.18957781791687012,3
44457,213159,0.20631730556488037,1
44458,213311,0.188663050532341,3
44459,213457,0.18965165317058563,3
44460,213572,0.2049141228199005,1
44461,213699,0.188663050532341,3
44462,213758,0.2049141228199005,1
44463,213914,0.18895502388477325,3
44464,214614,0.18895502388477325,3
44465,214766,0.18895502388477325,3
44466,215427,0.2177494466304779,2
44467,215554,0.1999681144952774,1
44468,215722,0.21717379987239838,2
44469,215801,0.19845832884311676,1
44470,215963,0.18895500898361206,3
44471,216110,0.18895500898361206,3
44472,216215,0.19846220314502716,1
44473,216394,0.19186192750930786,3
44474,217094,0.19186191260814667,3
44475,217218,0.2166002094745636,2
44476,217918,0.1935710459947586,3
44477,218038,0.19846218824386597,1
44478,218147,0.19846220314502716,1
44479,218310,0.21602870523929596,2
44480,218403,0.2154594212770462,2
44481,218548,0.1935710459947586,3
44482,218669,0.2148924618959427,2
44483,218816,0.19846218824386597,1
44484,218947,0.19846220314502716,1
44485,219059,0.1935710459947586,3
44486,219226,0.2143278270959854,2
44487,219385,0.1935710459947586,3
44488,219480,0.1935710459947586,3
44489,220141,0.21371567249298096,2
44490,220246,0.19846220314502716,1
44491,220314,0.19846220314502716,1
44492,220479,0.1936691701412201,3
44493,220605,0.2131664752960205,2
44494,220708,0.18940697610378265,3
44495,220868,0.19846218824386597,1
44496,221568,0.1936691701412201,3
44497,221760,0.1936691850423813,3
44498,221925,0.21261948347091675,2
44499,222625,0.20105721056461334,3
44500,223325,0.1935710459947586,3
44501,223463,0.19846220314502716,1
44502,223616,0.21207484602928162,2
44503,223694,0.20105721056461334,3
44504,223793,0.21153251826763153,2
44505,223924,0.21099257469177246,2
44506,224022,0.21045507490634918,2
44507,224120,0.20992004871368408,2
44508,224219,0.20105721056461334,3
44509,224385,0.19705265760421753,3
44510,225046,0.21026015281677246,2
44511,225146,0.19705265760421753,3
44512,225303,0.19705265760421753,3
44513,225394,0.19705265760421753,3
44514,225511,0.19715413451194763,3
44515,225667,0.2097388505935669,2
44516,225728,0.19846218824386597,1
44517,226389,0.21590204536914825,2
44518,226499,0.19846220314502716,1
44519,227199,0.19705265760421753,3
44520,227278,0.19534245133399963,1
44521,227424,0.19534245133399963,1
44522,228124,0.2011740356683731,3
44523,228223,0.21537679433822632,2
44524,228336,0.2011740654706955,3
44525,228470,0.19534245133399963,1
44526,228609,0.18391989171504974,1
44527,228779,0.21485383808612823,2
44528,228870,0.20096704363822937,3
44529,229531,0.2143087536096573,2
